2024-12-29 11:07:15: Acceleration=9.74m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:42: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:43: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:44: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:45: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:47: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:48: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:49: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:50: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:51: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:52: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:53: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:54: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:55: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:56: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:57: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:58: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:42:59: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:46: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:46: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:46: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:46: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.72m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.75m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.70m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.76m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=10.03m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.87m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:47: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.77m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:48: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:49: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:50: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.85m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:51: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.86m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:52: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.76m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:53: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:54: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:55: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.80m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.82m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.79m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.81m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.84m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:56: Acceleration=9.78m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:57: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:57: Acceleration=9.83m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:57: Acceleration=10.26m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:57: Acceleration=9.71m/s^2, Velocity=0.0km/h, Status=NORMAL
2024-12-29 17:49:57: Acceleration=11.87m/s^2, Velocity=0.0km/h, Status=NORMAL
